Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,is_holiday,temperature_2m_max,temperature_2m_min,precipitation_sum,total_spend_x,avg_spend_x,purchase_count_x,total_spend_y,avg_spend_y,purchase_count_y,total_spend,avg_spend,purchase_count
621,2023-03-04,cust621,female,40,beauty,2,500,1000,0,7.0,3.0,40.2,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
622,2023-08-22,cust622,female,49,beauty,3,25,75,0,26.0,17.8,0.0,75,75.0,1,75,75.0,1,75,75.0,1
623,2023-03-10,cust623,male,34,clothing,3,50,150,0,7.3,-1.4,9.6,150,150.0,1,150,150.0,1,150,150.0,1
624,2023-08-26,cust624,female,34,beauty,3,300,900,0,30.1,19.8,0.4,900,900.0,1,900,900.0,1,900,900.0,1
625,2023-12-08,cust625,male,31,clothing,1,300,300,0,9.0,-2.1,0.0,300,300.0,1,300,300.0,1,300,300.0,1
626,2023-09-29,cust626,female,26,clothing,4,500,2000,0,17.0,13.1,69.8,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
627,2023-10-14,cust627,male,57,clothing,1,50,50,0,11.8,9.3,15.4,50,50.0,1,50,50.0,1,50,50.0,1
628,2023-11-01,cust628,female,19,beauty,4,50,200,0,9.6,2.7,3.5,200,200.0,1,200,200.0,1,200,200.0,1
629,2023-06-12,cust629,male,62,electronics,2,25,50,0,23.9,19.1,8.5,50,50.0,1,50,50.0,1,50,50.0,1
630,2023-08-15,cust630,male,42,clothing,2,50,100,0,26.9,21.1,20.3,100,100.0,1,100,100.0,1,100,100.0,1
631,2023-11-10,cust631,male,56,electronics,3,30,90,1,10.6,5.3,0.3,90,90.0,1,90,90.0,1,90,90.0,1
632,2023-09-16,cust632,female,26,electronics,4,25,100,0,24.3,15.1,0.0,100,100.0,1,100,100.0,1,100,100.0,1
633,2023-08-07,cust633,male,39,beauty,4,30,120,0,27.6,21.9,37.9,120,120.0,1,120,120.0,1,120,120.0,1
634,2023-10-08,cust634,male,60,electronics,4,500,2000,0,16.8,9.3,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
635,2023-08-17,cust635,female,63,electronics,3,300,900,0,25.6,20.2,5.9,900,900.0,1,900,900.0,1,900,900.0,1
636,2023-03-23,cust636,female,21,beauty,3,500,1500,0,14.8,5.1,2.8,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
637,2023-09-01,cust637,male,43,clothing,2,300,600,0,24.3,13.6,0.0,600,600.0,1,600,600.0,1,600,600.0,1
638,2023-08-19,cust638,male,46,electronics,1,500,500,0,26.3,15.3,0.0,500,500.0,1,500,500.0,1,500,500.0,1
639,2023-05-13,cust639,female,62,beauty,4,50,200,0,27.3,16.3,0.0,200,200.0,1,200,200.0,1,200,200.0,1
640,2023-05-07,cust640,female,51,electronics,4,30,120,0,23.7,9.2,0.0,120,120.0,1,120,120.0,1,120,120.0,1
641,2023-11-23,cust641,female,40,electronics,1,300,300,1,11.1,5.0,0.0,300,300.0,1,300,300.0,1,300,300.0,1
642,2023-05-22,cust642,female,54,clothing,4,25,100,0,22.9,12.2,0.2,100,100.0,1,100,100.0,1,100,100.0,1
643,2023-09-24,cust643,female,28,electronics,3,30,90,0,19.7,15.9,17.5,90,90.0,1,90,90.0,1,90,90.0,1
644,2023-09-06,cust644,male,23,beauty,3,25,75,0,35.8,22.8,0.0,75,75.0,1,75,75.0,1,75,75.0,1
645,2023-11-17,cust645,female,35,electronics,4,30,120,0,19.4,4.2,0.0,120,120.0,1,120,120.0,1,120,120.0,1
646,2023-05-03,cust646,male,38,clothing,3,30,90,0,12.4,5.6,0.7,90,90.0,1,90,90.0,1,90,90.0,1
647,2023-05-21,cust647,male,59,clothing,3,500,1500,0,21.7,12.9,0.6,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
648,2023-08-14,cust648,male,53,beauty,4,300,1200,0,30.8,18.6,1.3,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
649,2023-02-09,cust649,female,58,clothing,2,300,600,0,11.0,-1.9,0.0,600,600.0,1,600,600.0,1,600,600.0,1
650,2024-01-01,cust650,male,55,electronics,1,30,30,1,7.5,-0.5,0.0,30,30.0,1,30,30.0,1,30,30.0,1
651,2023-05-27,cust651,male,51,clothing,3,50,150,0,24.2,9.8,0.0,150,150.0,1,150,150.0,1,150,150.0,1
652,2023-05-01,cust652,female,34,beauty,2,50,100,0,15.6,7.4,1.6,100,100.0,1,100,100.0,1,100,100.0,1
653,2023-05-20,cust653,male,54,clothing,3,25,75,0,17.5,13.5,26.9,75,75.0,1,75,75.0,1,75,75.0,1
654,2023-06-21,cust654,male,42,clothing,3,25,75,0,22.8,15.4,0.3,75,75.0,1,75,75.0,1,75,75.0,1
655,2023-06-13,cust655,female,55,clothing,1,500,500,0,26.3,16.0,0.0,500,500.0,1,500,500.0,1,500,500.0,1
656,2023-10-04,cust656,male,29,beauty,3,30,90,0,27.7,14.7,0.0,90,90.0,1,90,90.0,1,90,90.0,1
657,2023-02-11,cust657,male,40,clothing,1,25,25,0,6.6,0.3,0.0,25,25.0,1,25,25.0,1,25,25.0,1
658,2023-03-12,cust658,male,59,clothing,1,25,25,0,7.7,-1.2,0.0,25,25.0,1,25,25.0,1,25,25.0,1
659,2023-03-19,cust659,female,39,electronics,1,30,30,0,3.6,-2.9,0.0,30,30.0,1,30,30.0,1,30,30.0,1
660,2023-04-29,cust660,female,38,beauty,2,500,1000,0,12.1,8.7,55.8,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
661,2023-07-16,cust661,female,44,clothing,4,25,100,0,25.9,21.7,41.4,100,100.0,1,100,100.0,1,100,100.0,1
662,2023-12-22,cust662,male,48,beauty,2,500,1000,0,2.6,-5.7,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
663,2023-03-20,cust663,male,23,clothing,4,300,1200,0,10.6,-3.4,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
664,2023-12-28,cust664,female,44,clothing,4,500,2000,0,11.6,8.7,38.5,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
665,2023-04-20,cust665,male,57,clothing,1,50,50,0,15.8,5.7,0.0,50,50.0,1,50,50.0,1,50,50.0,1
666,2023-02-02,cust666,male,51,electronics,3,50,150,0,4.0,-4.5,0.0,150,150.0,1,150,150.0,1,150,150.0,1
667,2023-08-01,cust667,female,29,electronics,1,500,500,0,26.9,16.9,0.0,500,500.0,1,500,500.0,1,500,500.0,1
668,2023-07-28,cust668,female,62,electronics,3,50,150,0,34.1,21.3,0.0,150,150.0,1,150,150.0,1,150,150.0,1
669,2023-06-19,cust669,male,24,beauty,4,300,1200,1,25.1,16.2,1.4,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
670,2023-10-05,cust670,male,27,beauty,1,30,30,0,23.9,12.9,0.0,30,30.0,1,30,30.0,1,30,30.0,1
671,2023-08-27,cust671,male,62,electronics,3,50,150,0,28.2,18.3,0.5,150,150.0,1,150,150.0,1,150,150.0,1
672,2023-08-01,cust672,female,34,beauty,2,50,100,0,26.9,16.9,0.0,100,100.0,1,100,100.0,1,100,100.0,1
673,2023-02-01,cust673,female,43,clothing,3,500,1500,0,3.1,-3.6,1.6,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
674,2023-04-16,cust674,female,38,clothing,1,300,300,0,20.8,12.0,0.0,300,300.0,1,300,300.0,1,300,300.0,1
675,2023-08-04,cust675,female,45,clothing,2,30,60,0,27.4,18.3,0.9,60,60.0,1,60,60.0,1,60,60.0,1
676,2023-07-19,cust676,male,63,electronics,3,500,1500,0,27.4,18.7,3.8,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
677,2023-10-27,cust677,female,19,beauty,3,500,1500,0,24.5,12.3,0.0,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
678,2023-12-23,cust678,female,60,electronics,3,300,900,0,5.9,-3.5,0.5,900,900.0,1,900,900.0,1,900,900.0,1
679,2023-01-11,cust679,female,18,beauty,3,30,90,0,3.8,-1.3,0.0,90,90.0,1,90,90.0,1,90,90.0,1
680,2023-10-22,cust680,female,53,clothing,3,300,900,0,13.8,8.5,0.0,900,900.0,1,900,900.0,1,900,900.0,1
681,2023-07-14,cust681,female,43,electronics,2,30,60,0,28.1,21.2,36.7,60,60.0,1,60,60.0,1,60,60.0,1
682,2023-09-02,cust682,male,46,beauty,4,300,1200,0,26.8,12.8,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
683,2023-01-04,cust683,male,38,beauty,2,500,1000,0,17.9,9.4,2.3,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
684,2023-06-30,cust684,female,28,clothing,2,500,1000,0,29.1,17.0,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
685,2023-06-02,cust685,male,57,electronics,2,25,50,0,30.6,15.0,0.0,50,50.0,1,50,50.0,1,50,50.0,1
686,2023-07-19,cust686,female,28,electronics,4,50,200,0,27.4,18.7,3.8,200,200.0,1,200,200.0,1,200,200.0,1
687,2023-08-03,cust687,female,53,electronics,1,300,300,0,26.2,15.5,0.9,300,300.0,1,300,300.0,1,300,300.0,1
688,2023-10-03,cust688,male,56,clothing,4,25,100,0,27.3,13.0,0.0,100,100.0,1,100,100.0,1,100,100.0,1
689,2023-10-07,cust689,male,57,electronics,2,50,100,0,20.5,11.6,59.9,100,100.0,1,100,100.0,1,100,100.0,1
690,2023-11-05,cust690,female,52,clothing,3,300,900,0,16.9,4.4,0.0,900,900.0,1,900,900.0,1,900,900.0,1
691,2023-04-23,cust691,female,51,clothing,3,30,90,0,19.1,9.9,15.9,90,90.0,1,90,90.0,1,90,90.0,1
692,2023-09-07,cust692,female,64,clothing,2,50,100,0,35.1,21.4,3.8,100,100.0,1,100,100.0,1,100,100.0,1
693,2023-04-23,cust693,male,41,beauty,3,500,1500,0,19.1,9.9,15.9,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
694,2023-05-20,cust694,female,39,electronics,2,25,50,0,17.5,13.5,26.9,50,50.0,1,50,50.0,1,50,50.0,1
695,2023-08-12,cust695,female,22,electronics,3,50,150,0,28.0,17.0,8.6,150,150.0,1,150,150.0,1,150,150.0,1
696,2023-09-06,cust696,female,50,clothing,4,50,200,0,35.8,22.8,0.0,200,200.0,1,200,200.0,1,200,200.0,1
697,2023-01-15,cust697,male,53,clothing,1,500,500,0,5.0,-1.8,0.0,500,500.0,1,500,500.0,1,500,500.0,1
698,2023-07-19,cust698,female,64,electronics,1,300,300,0,27.4,18.7,3.8,300,300.0,1,300,300.0,1,300,300.0,1
699,2023-06-22,cust699,female,37,clothing,4,30,120,0,20.9,15.3,0.3,120,120.0,1,120,120.0,1,120,120.0,1
700,2023-12-09,cust700,male,36,electronics,4,500,2000,0,13.4,1.0,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
701,2023-12-14,cust701,female,52,beauty,2,30,60,0,4.5,-3.3,0.0,60,60.0,1,60,60.0,1,60,60.0,1
702,2023-07-27,cust702,female,60,clothing,2,300,600,0,33.8,22.2,0.7,600,600.0,1,600,600.0,1,600,600.0,1
703,2023-03-26,cust703,male,34,electronics,2,50,100,0,14.9,3.1,0.0,100,100.0,1,100,100.0,1,100,100.0,1
704,2023-08-28,cust704,female,62,clothing,3,30,90,0,24.9,18.8,1.1,90,90.0,1,90,90.0,1,90,90.0,1
705,2023-03-07,cust705,male,60,electronics,2,25,50,0,7.3,0.5,2.7,50,50.0,1,50,50.0,1,50,50.0,1
706,2023-11-15,cust706,male,51,electronics,4,25,100,0,10.7,-1.2,0.0,100,100.0,1,100,100.0,1,100,100.0,1
707,2023-10-01,cust707,female,26,clothing,1,500,500,0,24.9,14.0,0.0,500,500.0,1,500,500.0,1,500,500.0,1
708,2023-01-14,cust708,female,43,beauty,3,300,900,0,2.5,-1.3,0.0,900,900.0,1,900,900.0,1,900,900.0,1
709,2023-07-21,cust709,female,19,electronics,2,500,1000,0,29.4,21.7,3.5,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
710,2023-10-31,cust710,female,26,electronics,3,500,1500,0,10.5,6.6,0.2,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
711,2023-10-16,cust711,male,26,electronics,3,500,1500,0,17.6,6.9,0.2,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
712,2023-12-06,cust712,female,57,beauty,2,25,50,0,4.9,-2.3,0.1,50,50.0,1,50,50.0,1,50,50.0,1
713,2023-01-14,cust713,male,34,beauty,3,25,75,0,2.5,-1.3,0.0,75,75.0,1,75,75.0,1,75,75.0,1
714,2023-02-12,cust714,female,18,clothing,1,500,500,0,6.7,-0.7,1.4,500,500.0,1,500,500.0,1,500,500.0,1
715,2023-11-26,cust715,female,42,beauty,4,25,100,0,11.8,-2.7,8.4,100,100.0,1,100,100.0,1,100,100.0,1
716,2023-08-08,cust716,female,60,clothing,4,300,1200,0,27.0,21.5,15.2,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
717,2023-03-11,cust717,male,57,clothing,1,500,500,0,6.9,1.6,10.8,500,500.0,1,500,500.0,1,500,500.0,1
718,2023-08-25,cust718,female,59,beauty,3,25,75,0,27.9,20.9,11.1,75,75.0,1,75,75.0,1,75,75.0,1
719,2023-04-04,cust719,female,42,clothing,2,30,60,0,18.6,5.8,0.0,60,60.0,1,60,60.0,1,60,60.0,1
720,2023-01-26,cust720,female,56,beauty,3,500,1500,0,11.8,2.3,12.9,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
721,2023-05-14,cust721,female,52,clothing,1,500,500,0,22.8,12.5,0.0,500,500.0,1,500,500.0,1,500,500.0,1
722,2023-07-14,cust722,male,20,beauty,3,300,900,0,28.1,21.2,36.7,900,900.0,1,900,900.0,1,900,900.0,1
723,2023-06-17,cust723,female,54,beauty,4,50,200,0,25.3,14.7,0.1,200,200.0,1,200,200.0,1,200,200.0,1
724,2023-04-19,cust724,male,61,clothing,3,50,150,0,17.4,4.2,0.0,150,150.0,1,150,150.0,1,150,150.0,1
725,2023-08-21,cust725,male,61,electronics,1,300,300,0,31.0,18.3,0.1,300,300.0,1,300,300.0,1,300,300.0,1
726,2023-06-17,cust726,male,47,clothing,4,300,1200,0,25.3,14.7,0.1,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
727,2023-06-22,cust727,male,55,beauty,3,300,900,0,20.9,15.3,0.3,900,900.0,1,900,900.0,1,900,900.0,1
728,2023-07-14,cust728,male,51,electronics,3,50,150,0,28.1,21.2,36.7,150,150.0,1,150,150.0,1,150,150.0,1
729,2023-05-23,cust729,male,29,clothing,4,300,1200,0,19.3,10.7,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
730,2023-08-04,cust730,female,36,clothing,2,25,50,0,27.4,18.3,0.9,50,50.0,1,50,50.0,1,50,50.0,1
731,2023-05-10,cust731,male,54,clothing,4,500,2000,0,21.1,7.0,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
732,2023-02-11,cust732,male,61,electronics,2,500,1000,0,6.6,0.3,0.0,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
733,2023-08-29,cust733,male,34,beauty,1,30,30,0,27.5,17.6,1.6,30,30.0,1,30,30.0,1,30,30.0,1
734,2023-01-10,cust734,female,27,clothing,1,30,30,0,6.2,-0.0,0.0,30,30.0,1,30,30.0,1,30,30.0,1
735,2023-10-04,cust735,female,64,clothing,4,500,2000,0,27.7,14.7,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
736,2023-01-27,cust736,male,29,clothing,4,25,100,0,6.0,-1.7,0.0,100,100.0,1,100,100.0,1,100,100.0,1
737,2023-06-29,cust737,female,33,clothing,1,50,50,0,28.5,16.1,0.0,50,50.0,1,50,50.0,1,50,50.0,1
738,2023-04-25,cust738,male,41,clothing,2,50,100,0,15.1,5.4,0.3,100,100.0,1,100,100.0,1,100,100.0,1
739,2023-11-29,cust739,male,36,beauty,1,25,25,0,2.5,-4.5,0.0,25,25.0,1,25,25.0,1,25,25.0,1
740,2023-02-05,cust740,female,25,beauty,4,50,200,0,9.0,-4.5,0.0,200,200.0,1,200,200.0,1,200,200.0,1
741,2023-11-30,cust741,male,48,clothing,1,300,300,0,9.5,-2.7,0.0,300,300.0,1,300,300.0,1,300,300.0,1
742,2023-01-21,cust742,female,38,electronics,4,500,2000,0,6.0,-2.4,0.1,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
743,2023-01-16,cust743,female,34,beauty,4,500,2000,1,8.1,-2.5,0.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
744,2023-05-07,cust744,male,40,electronics,1,25,25,0,23.7,9.2,0.0,25,25.0,1,25,25.0,1,25,25.0,1
745,2023-04-13,cust745,male,54,beauty,2,50,100,0,31.0,11.8,0.0,100,100.0,1,100,100.0,1,100,100.0,1
746,2023-01-11,cust746,female,33,clothing,3,30,90,0,3.8,-1.3,0.0,90,90.0,1,90,90.0,1,90,90.0,1
747,2023-11-15,cust747,male,23,beauty,1,30,30,0,10.7,-1.2,0.0,30,30.0,1,30,30.0,1,30,30.0,1
748,2023-03-20,cust748,male,25,clothing,3,50,150,0,10.6,-3.4,0.0,150,150.0,1,150,150.0,1,150,150.0,1
749,2023-05-03,cust749,male,42,beauty,1,30,30,0,12.4,5.6,0.7,30,30.0,1,30,30.0,1,30,30.0,1
750,2023-03-06,cust750,female,35,clothing,3,25,75,0,10.1,1.3,0.0,75,75.0,1,75,75.0,1,75,75.0,1
751,2023-08-31,cust751,female,42,clothing,2,25,50,0,25.0,17.0,0.0,50,50.0,1,50,50.0,1,50,50.0,1
752,2023-12-09,cust752,male,29,clothing,2,50,100,0,13.4,1.0,0.0,100,100.0,1,100,100.0,1,100,100.0,1
753,2023-02-28,cust753,female,32,clothing,1,30,30,0,2.0,-0.8,11.6,30,30.0,1,30,30.0,1,30,30.0,1
754,2023-10-16,cust754,female,43,electronics,4,25,100,0,17.6,6.9,0.2,100,100.0,1,100,100.0,1,100,100.0,1
755,2023-04-22,cust755,female,58,clothing,3,25,75,0,19.6,9.8,18.2,75,75.0,1,75,75.0,1,75,75.0,1
756,2023-08-27,cust756,female,62,electronics,4,300,1200,0,28.2,18.3,0.5,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
757,2023-12-25,cust757,female,43,electronics,4,300,1200,1,11.5,1.4,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
758,2023-05-12,cust758,male,64,clothing,4,25,100,0,29.4,12.9,0.0,100,100.0,1,100,100.0,1,100,100.0,1
759,2023-07-08,cust759,male,49,electronics,2,50,100,0,29.5,21.7,4.4,100,100.0,1,100,100.0,1,100,100.0,1
760,2023-03-27,cust760,male,27,beauty,1,500,500,0,14.7,2.4,2.6,500,500.0,1,500,500.0,1,500,500.0,1
761,2023-11-07,cust761,female,33,clothing,1,500,500,0,20.2,10.7,5.7,500,500.0,1,500,500.0,1,500,500.0,1
762,2023-11-07,cust762,female,24,electronics,2,25,50,0,20.2,10.7,5.7,50,50.0,1,50,50.0,1,50,50.0,1
763,2023-02-28,cust763,male,34,clothing,2,25,50,0,2.0,-0.8,11.6,50,50.0,1,50,50.0,1,50,50.0,1
764,2023-03-25,cust764,female,40,clothing,1,25,25,0,7.4,2.8,11.5,25,25.0,1,25,25.0,1,25,25.0,1
765,2023-06-09,cust765,male,43,clothing,4,50,200,0,22.7,11.6,0.9,200,200.0,1,200,200.0,1,200,200.0,1
766,2023-02-25,cust766,male,38,electronics,3,300,900,0,0.1,-5.7,0.7,900,900.0,1,900,900.0,1,900,900.0,1
767,2023-10-24,cust767,male,39,beauty,3,25,75,0,17.6,4.2,0.0,75,75.0,1,75,75.0,1,75,75.0,1
768,2023-01-14,cust768,female,24,beauty,3,25,75,0,2.5,-1.3,0.0,75,75.0,1,75,75.0,1,75,75.0,1
769,2023-06-09,cust769,female,31,electronics,4,30,120,0,22.7,11.6,0.9,120,120.0,1,120,120.0,1,120,120.0,1
770,2023-10-22,cust770,male,32,clothing,1,50,50,0,13.8,8.5,0.0,50,50.0,1,50,50.0,1,50,50.0,1
771,2023-12-13,cust771,male,24,electronics,2,25,50,0,7.4,-0.4,0.0,50,50.0,1,50,50.0,1,50,50.0,1
772,2023-07-12,cust772,male,26,electronics,1,30,30,0,32.9,19.5,0.0,30,30.0,1,30,30.0,1,30,30.0,1
773,2023-07-23,cust773,male,25,electronics,4,500,2000,0,30.0,17.2,0.5,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
774,2023-04-12,cust774,female,40,clothing,2,25,50,0,27.4,15.4,0.0,50,50.0,1,50,50.0,1,50,50.0,1
775,2023-02-08,cust775,female,46,electronics,4,25,100,0,10.3,0.5,0.6,100,100.0,1,100,100.0,1,100,100.0,1
776,2023-10-31,cust776,male,35,clothing,3,30,90,0,10.5,6.6,0.2,90,90.0,1,90,90.0,1,90,90.0,1
777,2023-12-20,cust777,male,48,electronics,3,50,150,0,7.5,-3.8,0.0,150,150.0,1,150,150.0,1,150,150.0,1
778,2023-11-18,cust778,female,47,beauty,4,25,100,0,12.9,2.7,1.2,100,100.0,1,100,100.0,1,100,100.0,1
779,2023-05-05,cust779,female,56,electronics,2,500,1000,0,17.0,6.8,3.3,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
780,2023-02-22,cust780,male,52,electronics,2,25,50,0,5.5,-0.9,4.4,50,50.0,1,50,50.0,1,50,50.0,1
781,2023-12-23,cust781,male,35,beauty,1,500,500,0,5.9,-3.5,0.5,500,500.0,1,500,500.0,1,500,500.0,1
782,2023-06-04,cust782,male,59,clothing,3,300,900,0,21.3,10.3,0.1,900,900.0,1,900,900.0,1,900,900.0,1
783,2023-12-17,cust783,female,56,clothing,1,300,300,0,13.0,5.2,19.8,300,300.0,1,300,300.0,1,300,300.0,1
784,2023-11-04,cust784,female,34,electronics,1,500,500,0,14.9,3.5,0.0,500,500.0,1,500,500.0,1,500,500.0,1
785,2023-03-03,cust785,female,31,beauty,4,50,200,0,7.4,-1.7,4.4,200,200.0,1,200,200.0,1,200,200.0,1
786,2023-10-17,cust786,male,48,clothing,4,25,100,0,16.7,8.1,0.6,100,100.0,1,100,100.0,1,100,100.0,1
787,2023-01-22,cust787,male,41,electronics,1,25,25,0,5.5,-3.5,7.9,25,25.0,1,25,25.0,1,25,25.0,1
788,2023-06-27,cust788,female,52,beauty,3,300,900,0,26.2,19.3,18.7,900,900.0,1,900,900.0,1,900,900.0,1
789,2023-09-30,cust789,female,61,clothing,4,500,2000,0,21.6,12.9,1.0,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
790,2023-08-08,cust790,male,62,clothing,1,25,25,0,27.0,21.5,15.2,25,25.0,1,25,25.0,1,25,25.0,1
791,2023-12-05,cust791,female,51,beauty,1,25,25,0,6.5,1.4,0.0,25,25.0,1,25,25.0,1,25,25.0,1
792,2023-07-09,cust792,female,20,beauty,1,50,50,0,26.8,21.4,18.6,50,50.0,1,50,50.0,1,50,50.0,1
793,2023-02-05,cust793,male,54,beauty,1,30,30,0,9.0,-4.5,0.0,30,30.0,1,30,30.0,1,30,30.0,1
794,2023-09-17,cust794,female,60,beauty,1,300,300,0,24.1,11.7,0.5,300,300.0,1,300,300.0,1,300,300.0,1
795,2023-11-28,cust795,male,57,electronics,1,300,300,0,3.8,-1.9,0.1,300,300.0,1,300,300.0,1,300,300.0,1
796,2023-06-24,cust796,male,43,beauty,4,30,120,0,25.6,19.1,18.0,120,120.0,1,120,120.0,1,120,120.0,1
797,2023-01-07,cust797,male,40,clothing,3,25,75,0,8.1,0.4,0.0,75,75.0,1,75,75.0,1,75,75.0,1
798,2023-08-04,cust798,male,61,clothing,1,50,50,0,27.4,18.3,0.9,50,50.0,1,50,50.0,1,50,50.0,1
799,2023-09-08,cust799,male,56,electronics,2,50,100,0,31.6,20.3,14.3,100,100.0,1,100,100.0,1,100,100.0,1
800,2023-02-24,cust800,male,32,clothing,4,300,1200,0,7.3,-3.2,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
801,2023-08-10,cust801,male,21,clothing,4,50,200,0,25.4,18.7,11.9,200,200.0,1,200,200.0,1,200,200.0,1
802,2023-07-05,cust802,female,46,beauty,1,30,30,0,32.2,20.9,0.0,30,30.0,1,30,30.0,1,30,30.0,1
803,2023-11-22,cust803,male,39,clothing,4,25,100,0,14.3,8.1,22.1,100,100.0,1,100,100.0,1,100,100.0,1
804,2023-08-24,cust804,male,42,electronics,1,30,30,0,24.3,19.4,2.2,30,30.0,1,30,30.0,1,30,30.0,1
805,2023-12-29,cust805,female,30,beauty,3,500,1500,0,13.3,7.1,0.3,1500,1500.0,1,1500,1500.0,1,1500,1500.0,1
806,2023-03-20,cust806,female,35,beauty,3,300,900,0,10.6,-3.4,0.0,900,900.0,1,900,900.0,1,900,900.0,1
807,2023-08-11,cust807,female,50,electronics,4,50,200,0,29.1,18.0,0.1,200,200.0,1,200,200.0,1,200,200.0,1
808,2023-04-01,cust808,male,33,beauty,4,500,2000,0,19.6,10.5,10.1,2000,2000.0,1,2000,2000.0,1,2000,2000.0,1
809,2023-09-25,cust809,female,62,beauty,2,50,100,0,17.2,14.2,17.4,100,100.0,1,100,100.0,1,100,100.0,1
810,2023-11-30,cust810,male,59,electronics,4,25,100,0,9.5,-2.7,0.0,100,100.0,1,100,100.0,1,100,100.0,1
811,2023-05-19,cust811,male,61,beauty,2,25,50,0,19.4,10.4,0.0,50,50.0,1,50,50.0,1,50,50.0,1
812,2023-11-12,cust812,male,19,electronics,3,25,75,0,7.0,-0.3,0.0,75,75.0,1,75,75.0,1,75,75.0,1
813,2023-10-03,cust813,male,52,electronics,3,50,150,0,27.3,13.0,0.0,150,150.0,1,150,150.0,1,150,150.0,1
814,2023-09-05,cust814,female,59,clothing,1,500,500,0,35.2,22.0,0.0,500,500.0,1,500,500.0,1,500,500.0,1
815,2023-08-27,cust815,female,51,clothing,3,25,75,0,28.2,18.3,0.5,75,75.0,1,75,75.0,1,75,75.0,1
816,2023-08-12,cust816,male,47,beauty,2,500,1000,0,28.0,17.0,8.6,1000,1000.0,1,1000,1000.0,1,1000,1000.0,1
817,2023-10-31,cust817,male,30,beauty,4,50,200,0,10.5,6.6,0.2,200,200.0,1,200,200.0,1,200,200.0,1
818,2023-05-18,cust818,male,30,electronics,1,500,500,0,14.1,6.7,0.0,500,500.0,1,500,500.0,1,500,500.0,1
819,2023-06-15,cust819,female,35,beauty,2,50,100,0,26.1,14.9,0.0,100,100.0,1,100,100.0,1,100,100.0,1
820,2023-05-06,cust820,male,49,electronics,4,50,200,0,20.9,6.5,0.0,200,200.0,1,200,200.0,1,200,200.0,1
821,2023-02-14,cust821,male,49,electronics,1,300,300,0,11.3,2.4,0.0,300,300.0,1,300,300.0,1,300,300.0,1
822,2023-05-23,cust822,female,52,beauty,3,50,150,0,19.3,10.7,0.0,150,150.0,1,150,150.0,1,150,150.0,1
823,2023-08-19,cust823,female,56,electronics,2,50,100,0,26.3,15.3,0.0,100,100.0,1,100,100.0,1,100,100.0,1
824,2023-05-05,cust824,male,63,clothing,4,30,120,0,17.0,6.8,3.3,120,120.0,1,120,120.0,1,120,120.0,1
825,2023-08-26,cust825,female,46,beauty,1,25,25,0,30.1,19.8,0.4,25,25.0,1,25,25.0,1,25,25.0,1
826,2023-10-19,cust826,female,46,clothing,1,300,300,0,17.9,7.1,0.0,300,300.0,1,300,300.0,1,300,300.0,1
827,2023-11-09,cust827,male,61,beauty,3,300,900,0,15.2,2.6,0.4,900,900.0,1,900,900.0,1,900,900.0,1
828,2023-12-09,cust828,female,33,electronics,4,300,1200,0,13.4,1.0,0.0,1200,1200.0,1,1200,1200.0,1,1200,1200.0,1
